codigo_mun,censo,part,validos,partido,votos_partido,votos_partido_pc
24083,966,63.35,599,Otros,14,2.34
24083,966,63.35,599,Cs,7,1.17
24083,966,63.35,599,PSOE,280,46.74
24083,966,63.35,599,UP,24,4.01
24083,966,63.35,599,PP,111,18.53
24083,966,63.35,599,UPL,73,12.19
24083,966,63.35,599,VOX,87,14.52
24084,137,67.15,91,Otros,0,0
24084,137,67.15,91,Cs,4,4.4
24084,137,67.15,91,PSOE,32,35.16
24084,137,67.15,91,UP,1,1.1
24084,137,67.15,91,PP,38,41.76
24084,137,67.15,91,UPL,10,10.99
24084,137,67.15,91,VOX,4,4.4
24086,236,70.34,166,Otros,0,0
24086,236,70.34,166,Cs,2,1.2
24086,236,70.34,166,PSOE,42,25.3
24086,236,70.34,166,UP,1,0.6
24086,236,70.34,166,PP,66,39.76
24086,236,70.34,166,UPL,24,14.46
24086,236,70.34,166,VOX,29,17.47
24087,561,67.91,377,Otros,2,0.53
24087,561,67.91,377,Cs,3,0.8
24087,561,67.91,377,PSOE,28,7.43
24087,561,67.91,377,UP,7,1.86
24087,561,67.91,377,PP,146,38.73
24087,561,67.91,377,UPL,110,29.18
24087,561,67.91,377,VOX,76,20.16
24088,976,69.16,671,Otros,6,0.9
24088,976,69.16,671,Cs,20,2.98
24088,976,69.16,671,PSOE,150,22.35
24088,976,69.16,671,UP,15,2.24
24088,976,69.16,671,PP,213,31.74
24088,976,69.16,671,UPL,188,28.02
24088,976,69.16,671,VOX,78,11.62
24089,98743,63.78,62119,Otros,591,0.96
24089,98743,63.78,62119,Cs,1497,2.41
24089,98743,63.78,62119,PSOE,14333,23.07
24089,98743,63.78,62119,UP,2625,4.23
24089,98743,63.78,62119,PP,15027,24.19
24089,98743,63.78,62119,UPL,17671,28.45
24089,98743,63.78,62119,VOX,9971,16.05
24090,327,50.76,166,Otros,0,0
24090,327,50.76,166,Cs,3,1.81
24090,327,50.76,166,PSOE,44,26.51
24090,327,50.76,166,UP,8,4.82
24090,327,50.76,166,PP,60,36.14
24090,327,50.76,166,UPL,16,9.64
24090,327,50.76,166,VOX,32,19.28
24091,536,57.65,309,Otros,1,0.32
24091,536,57.65,309,Cs,0,0
24091,536,57.65,309,PSOE,100,32.36
24091,536,57.65,309,UP,27,8.74
24091,536,57.65,309,PP,88,28.48
24091,536,57.65,309,UPL,58,18.77
24091,536,57.65,309,VOX,34,11
24092,736,64.27,472,Otros,0,0
24092,736,64.27,472,Cs,0,0
24092,736,64.27,472,PSOE,144,30.51
24092,736,64.27,472,UP,12,2.54
24092,736,64.27,472,PP,136,28.81
24092,736,64.27,472,UPL,88,18.64
24092,736,64.27,472,VOX,87,18.43
24093,345,59.13,203,Otros,6,2.96
24093,345,59.13,203,Cs,2,0.99
24093,345,59.13,203,PSOE,45,22.17
24093,345,59.13,203,UP,6,2.96
24093,345,59.13,203,PP,49,24.14
24093,345,59.13,203,UPL,71,34.98
24093,345,59.13,203,VOX,21,10.34
24094,1273,62.45,786,Otros,10,1.28
24094,1273,62.45,786,Cs,9,1.15
24094,1273,62.45,786,PSOE,179,22.77
24094,1273,62.45,786,UP,34,4.33
24094,1273,62.45,786,PP,197,25.06
24094,1273,62.45,786,UPL,177,22.52
24094,1273,62.45,786,VOX,175,22.26
24095,313,69.33,216,Otros,4,1.85
24095,313,69.33,216,Cs,3,1.39
24095,313,69.33,216,PSOE,40,18.52
24095,313,69.33,216,UP,4,1.85
24095,313,69.33,216,PP,57,26.39
24095,313,69.33,216,UPL,42,19.44
24095,313,69.33,216,VOX,65,30.09
24096,103,46.6,47,Otros,2,4.26
24096,103,46.6,47,Cs,0,0
24096,103,46.6,47,PSOE,14,29.79
24096,103,46.6,47,UP,1,2.13
24096,103,46.6,47,PP,9,19.15
24096,103,46.6,47,UPL,15,31.91
24096,103,46.6,47,VOX,5,10.64
24097,203,64.53,130,Otros,0,0
24097,203,64.53,130,Cs,4,3.08
24097,203,64.53,130,PSOE,13,10
24097,203,64.53,130,UP,3,2.31
24097,203,64.53,130,PP,41,31.54
24097,203,64.53,130,UPL,56,43.08
24097,203,64.53,130,VOX,11,8.46
24098,1152,59.2,678,Otros,3,0.45
24098,1152,59.2,678,Cs,4,0.59
24098,1152,59.2,678,PSOE,230,33.92
24098,1152,59.2,678,UP,41,6.05
24098,1152,59.2,678,PP,107,15.78
24098,1152,59.2,678,UPL,184,27.14
24098,1152,59.2,678,VOX,105,15.49
24099,157,71.34,112,Otros,0,0
24099,157,71.34,112,Cs,5,4.46
24099,157,71.34,112,PSOE,43,38.39
24099,157,71.34,112,UP,3,2.68
24099,157,71.34,112,PP,31,27.68
24099,157,71.34,112,UPL,18,16.07
24099,157,71.34,112,VOX,10,8.93
24100,734,58.58,423,Otros,21,4.96
24100,734,58.58,423,Cs,7,1.65
24100,734,58.58,423,PSOE,114,26.95
24100,734,58.58,423,UP,31,7.33
24100,734,58.58,423,PP,138,32.62
24100,734,58.58,423,UPL,14,3.31
24100,734,58.58,423,VOX,88,20.8
24101,339,60.47,204,Otros,1,0.49
24101,339,60.47,204,Cs,0,0
24101,339,60.47,204,PSOE,116,56.86
24101,339,60.47,204,UP,10,4.9
24101,339,60.47,204,PP,30,14.71
24101,339,60.47,204,UPL,26,12.75
24101,339,60.47,204,VOX,16,7.84
24102,565,63.89,359,Otros,11,3.0700000000000003
24102,565,63.89,359,Cs,3,0.84
24102,565,63.89,359,PSOE,171,47.63
24102,565,63.89,359,UP,9,2.51
24102,565,63.89,359,PP,102,28.41
24102,565,63.89,359,UPL,17,4.74
24102,565,63.89,359,VOX,43,11.98
24103,268,50.75,134,Otros,1,0.75
24103,268,50.75,134,Cs,3,2.24
24103,268,50.75,134,PSOE,21,15.67
24103,268,50.75,134,UP,2,1.49
24103,268,50.75,134,PP,94,70.15
24103,268,50.75,134,UPL,3,2.24
24103,268,50.75,134,VOX,10,7.46
24104,233,60.94,142,Otros,2,1.41
24104,233,60.94,142,Cs,1,0.7
24104,233,60.94,142,PSOE,51,35.92
24104,233,60.94,142,UP,3,2.11
24104,233,60.94,142,PP,34,23.94
24104,233,60.94,142,UPL,30,21.13
24104,233,60.94,142,VOX,21,14.79
24105,1519,62.41,937,Otros,6,0.64
24105,1519,62.41,937,Cs,33,3.52
24105,1519,62.41,937,PSOE,198,21.13
24105,1519,62.41,937,UP,36,3.84
24105,1519,62.41,937,PP,169,18.04
24105,1519,62.41,937,UPL,312,33.3
24105,1519,62.41,937,VOX,177,18.89
24106,222,68.47,152,Otros,0,0
24106,222,68.47,152,Cs,2,1.32
24106,222,68.47,152,PSOE,28,18.42
24106,222,68.47,152,UP,3,1.97
24106,222,68.47,152,PP,98,64.47
24106,222,68.47,152,UPL,3,1.97
24106,222,68.47,152,VOX,17,11.18
24107,189,76.72,142,Otros,1,0.7
24107,189,76.72,142,Cs,3,2.11
24107,189,76.72,142,PSOE,64,45.07
24107,189,76.72,142,UP,4,2.82
24107,189,76.72,142,PP,39,27.46
24107,189,76.72,142,UPL,21,14.79
24107,189,76.72,142,VOX,9,6.34
24108,333,67.27,224,Otros,1,0.45
24108,333,67.27,224,Cs,2,0.89
24108,333,67.27,224,PSOE,43,19.2
24108,333,67.27,224,UP,6,2.68
24108,333,67.27,224,PP,83,37.05
24108,333,67.27,224,UPL,39,17.41
24108,333,67.27,224,VOX,47,20.98
24109,819,49.94,406,Otros,5,1.23
24109,819,49.94,406,Cs,15,3.69
24109,819,49.94,406,PSOE,171,42.12
24109,819,49.94,406,UP,29,7.14
24109,819,49.94,406,PP,95,23.4
24109,819,49.94,406,UPL,27,6.65
24109,819,49.94,406,VOX,60,14.78
24110,1119,55.5,615,Otros,12,1.95
24110,1119,55.5,615,Cs,7,1.14
24110,1119,55.5,615,PSOE,298,48.46
24110,1119,55.5,615,UP,65,10.57
24110,1119,55.5,615,PP,140,22.76
24110,1119,55.5,615,UPL,41,6.67
24110,1119,55.5,615,VOX,47,7.64
24112,269,57.25,154,Otros,0,0
24112,269,57.25,154,Cs,3,1.95
24112,269,57.25,154,PSOE,92,59.74
24112,269,57.25,154,UP,11,7.14
24112,269,57.25,154,PP,26,16.88
24112,269,57.25,154,UPL,9,5.84
24112,269,57.25,154,VOX,12,7.79
24113,342,69.59,236,Otros,1,0.42
24113,342,69.59,236,Cs,3,1.27
24113,342,69.59,236,PSOE,45,19.07
24113,342,69.59,236,UP,2,0.85
24113,342,69.59,236,PP,78,33.05
24113,342,69.59,236,UPL,83,35.17
24113,342,69.59,236,VOX,23,9.75
24114,2711,54.59,1477,Otros,12,0.8200000000000001
24114,2711,54.59,1477,Cs,13,0.88
24114,2711,54.59,1477,PSOE,555,37.58
24114,2711,54.59,1477,UP,104,7.04
24114,2711,54.59,1477,PP,315,21.33
24114,2711,54.59,1477,UPL,311,21.06
24114,2711,54.59,1477,VOX,161,10.9
24115,52318,54.81,28369,Otros,1826,6.430000000000001
24115,52318,54.81,28369,Cs,840,2.96
24115,52318,54.81,28369,PSOE,11417,40.24
24115,52318,54.81,28369,UP,2104,7.42
24115,52318,54.81,28369,PP,7177,25.3
24115,52318,54.81,28369,UPL,1043,3.68
24115,52318,54.81,28369,VOX,3669,12.93
24116,388,55.15,213,Otros,0,0
24116,388,55.15,213,Cs,3,1.41
24116,388,55.15,213,PSOE,61,28.64
24116,388,55.15,213,UP,13,6.1
24116,388,55.15,213,PP,61,28.64
24116,388,55.15,213,UPL,41,19.25
24116,388,55.15,213,VOX,34,15.96
24117,386,69.43,268,Otros,1,0.37
24117,386,69.43,268,Cs,0,0
24117,386,69.43,268,PSOE,36,13.43
24117,386,69.43,268,UP,4,1.49
24117,386,69.43,268,PP,145,54.1
24117,386,69.43,268,UPL,33,12.31
24117,386,69.43,268,VOX,47,17.54
24118,99,67.68,67,Otros,0,0
24118,99,67.68,67,Cs,1,1.49
24118,99,67.68,67,PSOE,20,29.85
24118,99,67.68,67,UP,1,1.49
24118,99,67.68,67,PP,16,23.88
24118,99,67.68,67,UPL,20,29.85
24118,99,67.68,67,VOX,9,13.43
24119,664,53.01,349,Otros,17,4.88
24119,664,53.01,349,Cs,4,1.15
24119,664,53.01,349,PSOE,152,43.55
24119,664,53.01,349,UP,20,5.73
24119,664,53.01,349,PP,96,27.51
24119,664,53.01,349,UPL,15,4.3
24119,664,53.01,349,VOX,44,12.61
24120,302,65.23,197,Otros,1,0.51
24120,302,65.23,197,Cs,0,0
24120,302,65.23,197,PSOE,26,13.2
24120,302,65.23,197,UP,10,5.08
24120,302,65.23,197,PP,53,26.9
24120,302,65.23,197,UPL,89,45.18
24120,302,65.23,197,VOX,18,9.14
24121,590,64.75,376,Otros,0,0
24121,590,64.75,376,Cs,7,1.86
24121,590,64.75,376,PSOE,116,30.85
24121,590,64.75,376,UP,40,10.64
24121,590,64.75,376,PP,51,13.56
24121,590,64.75,376,UPL,56,14.89
24121,590,64.75,376,VOX,105,27.93
24122,1262,50.95,636,Otros,9,1.4200000000000002
24122,1262,50.95,636,Cs,5,0.79
24122,1262,50.95,636,PSOE,221,34.75
24122,1262,50.95,636,UP,24,3.77
24122,1262,50.95,636,PP,288,45.28
24122,1262,50.95,636,UPL,23,3.62
24122,1262,50.95,636,VOX,63,9.91
24123,667,58.32,389,Otros,3,0.77
24123,667,58.32,389,Cs,0,0
24123,667,58.32,389,PSOE,143,36.76
24123,667,58.32,389,UP,12,3.08
24123,667,58.32,389,PP,102,26.22
24123,667,58.32,389,UPL,80,20.57
24123,667,58.32,389,VOX,49,12.6
24124,334,54.79,182,Otros,1,0.55
24124,334,54.79,182,Cs,1,0.55
24124,334,54.79,182,PSOE,45,24.73
24124,334,54.79,182,UP,2,1.1
24124,334,54.79,182,PP,56,30.77
24124,334,54.79,182,UPL,39,21.43
24124,334,54.79,182,VOX,38,20.88
24125,410,58.54,239,Otros,0,0
24125,410,58.54,239,Cs,4,1.67
24125,410,58.54,239,PSOE,59,24.69
24125,410,58.54,239,UP,4,1.67
24125,410,58.54,239,PP,102,42.68
24125,410,58.54,239,UPL,29,12.13
24125,410,58.54,239,VOX,40,16.74
24127,250,62.4,155,Otros,0,0
24127,250,62.4,155,Cs,4,2.58
24127,250,62.4,155,PSOE,23,14.84
24127,250,62.4,155,UP,2,1.29
24127,250,62.4,155,PP,59,38.06
24127,250,62.4,155,UPL,43,27.74
24127,250,62.4,155,VOX,23,14.84
24129,125,56.8,71,Otros,0,0
24129,125,56.8,71,Cs,6,8.45
24129,125,56.8,71,PSOE,5,7.04
24129,125,56.8,71,UP,0,0
24129,125,56.8,71,PP,26,36.62
24129,125,56.8,71,UPL,24,33.8
24129,125,56.8,71,VOX,10,14.08
24130,423,64.54,271,Otros,1,0.37
24130,423,64.54,271,Cs,9,3.32
24130,423,64.54,271,PSOE,44,16.24
24130,423,64.54,271,UP,12,4.43
24130,423,64.54,271,PP,63,23.25
24130,423,64.54,271,UPL,102,37.64
24130,423,64.54,271,VOX,40,14.76
24131,662,57.25,372,Otros,6,1.62
24131,662,57.25,372,Cs,2,0.54
24131,662,57.25,372,PSOE,55,14.78
24131,662,57.25,372,UP,10,2.69
24131,662,57.25,372,PP,106,28.49
24131,662,57.25,372,UPL,108,29.03
24131,662,57.25,372,VOX,83,22.31
24132,589,52.46,308,Otros,3,0.97
24132,589,52.46,308,Cs,4,1.3
24132,589,52.46,308,PSOE,75,24.35
24132,589,52.46,308,UP,21,6.82
24132,589,52.46,308,PP,103,33.44
24132,589,52.46,308,UPL,55,17.86
24132,589,52.46,308,VOX,46,14.94
24133,367,63.22,230,Otros,1,0.43
24133,367,63.22,230,Cs,5,2.17
24133,367,63.22,230,PSOE,44,19.13
24133,367,63.22,230,UP,6,2.61
24133,367,63.22,230,PP,64,27.83
24133,367,63.22,230,UPL,60,26.09
24133,367,63.22,230,VOX,47,20.43
24134,3222,60.86,1941,Otros,9,0.46
24134,3222,60.86,1941,Cs,25,1.29
24134,3222,60.86,1941,PSOE,662,34.11
24134,3222,60.86,1941,UP,109,5.62
24134,3222,60.86,1941,PP,267,13.76
24134,3222,60.86,1941,UPL,629,32.41
24134,3222,60.86,1941,VOX,232,11.95
24136,479,64.72,308,Otros,4,1.3
24136,479,64.72,308,Cs,0,0
24136,479,64.72,308,PSOE,45,14.61
24136,479,64.72,308,UP,4,1.3
24136,479,64.72,308,PP,148,48.05
24136,479,64.72,308,UPL,52,16.88
24136,479,64.72,308,VOX,53,17.21
24137,1026,63.16,642,Otros,7,1.1
24137,1026,63.16,642,Cs,6,0.93
24137,1026,63.16,642,PSOE,192,29.91
24137,1026,63.16,642,UP,25,3.89
24137,1026,63.16,642,PP,140,21.81
24137,1026,63.16,642,UPL,232,36.14
24137,1026,63.16,642,VOX,34,5.3
24139,2027,60.73,1214,Otros,10,0.81
24139,2027,60.73,1214,Cs,38,3.13
24139,2027,60.73,1214,PSOE,306,25.21
24139,2027,60.73,1214,UP,33,2.72
24139,2027,60.73,1214,PP,394,32.45
24139,2027,60.73,1214,UPL,184,15.16
24139,2027,60.73,1214,VOX,235,19.36
24141,95,67.37,64,Otros,1,1.56
24141,95,67.37,64,Cs,0,0
24141,95,67.37,64,PSOE,20,31.25
24141,95,67.37,64,UP,2,3.13
24141,95,67.37,64,PP,16,25
24141,95,67.37,64,UPL,11,17.19
24141,95,67.37,64,VOX,14,21.88
24142,24274,59.88,14415,Otros,159,1.11
24142,24274,59.88,14415,Cs,318,2.21
24142,24274,59.88,14415,PSOE,3527,24.47
24142,24274,59.88,14415,UP,666,4.62
24142,24274,59.88,14415,PP,2542,17.63
24142,24274,59.88,14415,UPL,4781,33.17
24142,24274,59.88,14415,VOX,2327,16.14
24143,481,62.16,295,Otros,19,6.44
24143,481,62.16,295,Cs,8,2.71
24143,481,62.16,295,PSOE,142,48.14
24143,481,62.16,295,UP,22,7.46
24143,481,62.16,295,PP,61,20.68
24143,481,62.16,295,UPL,11,3.73
24143,481,62.16,295,VOX,30,10.17
24144,611,60.72,370,Otros,7,1.89
24144,611,60.72,370,Cs,8,2.16
24144,611,60.72,370,PSOE,80,21.62
24144,611,60.72,370,UP,14,3.78
24144,611,60.72,370,PP,94,25.41
24144,611,60.72,370,UPL,108,29.19
24144,611,60.72,370,VOX,55,14.86
24145,594,51.68,306,Otros,4,1.31
24145,594,51.68,306,Cs,4,1.31
24145,594,51.68,306,PSOE,111,36.27
24145,594,51.68,306,UP,6,1.96
24145,594,51.68,306,PP,58,18.95
24145,594,51.68,306,UPL,54,17.65
24145,594,51.68,306,VOX,67,21.9
24146,248,68.95,170,Otros,0,0
24146,248,68.95,170,Cs,0,0
24146,248,68.95,170,PSOE,44,25.88
24146,248,68.95,170,UP,3,1.76
24146,248,68.95,170,PP,67,39.41
24146,248,68.95,170,UPL,29,17.06
24146,248,68.95,170,VOX,27,15.88
24148,1574,65.31,1021,Otros,8,0.79
24148,1574,65.31,1021,Cs,18,1.76
24148,1574,65.31,1021,PSOE,190,18.61
24148,1574,65.31,1021,UP,31,3.04
24148,1574,65.31,1021,PP,391,38.3
24148,1574,65.31,1021,UPL,177,17.34
24148,1574,65.31,1021,VOX,200,19.59
24149,149,79.87,117,Otros,1,0.85
24149,149,79.87,117,Cs,3,2.56
24149,149,79.87,117,PSOE,28,23.93
24149,149,79.87,117,UP,9,7.69
24149,149,79.87,117,PP,37,31.62
24149,149,79.87,117,UPL,20,17.09
24149,149,79.87,117,VOX,19,16.24
24150,218,65.6,142,Otros,1,0.7
24150,218,65.6,142,Cs,4,2.82
24150,218,65.6,142,PSOE,18,12.68
24150,218,65.6,142,UP,2,1.41
24150,218,65.6,142,PP,53,37.32
24150,218,65.6,142,UPL,49,34.51
24150,218,65.6,142,VOX,13,9.15
24151,450,65.11,292,Otros,5,1.7000000000000002
24151,450,65.11,292,Cs,4,1.37
24151,450,65.11,292,PSOE,78,26.71
24151,450,65.11,292,UP,14,4.79
24151,450,65.11,292,PP,88,30.14
24151,450,65.11,292,UPL,51,17.47
24151,450,65.11,292,VOX,52,17.81
24152,451,54.77,246,Otros,3,1.22
24152,451,54.77,246,Cs,0,0
24152,451,54.77,246,PSOE,47,19.11
24152,451,54.77,246,UP,10,4.07
24152,451,54.77,246,PP,92,37.4
24152,451,54.77,246,UPL,32,13.01
24152,451,54.77,246,VOX,59,23.98
24153,228,69.3,155,Otros,2,1.29
24153,228,69.3,155,Cs,2,1.29
24153,228,69.3,155,PSOE,59,38.06
24153,228,69.3,155,UP,4,2.58
24153,228,69.3,155,PP,38,24.52
24153,228,69.3,155,UPL,23,14.84
24153,228,69.3,155,VOX,26,16.77
24154,928,59.59,545,Otros,12,2.2
24154,928,59.59,545,Cs,15,2.75
24154,928,59.59,545,PSOE,165,30.28
24154,928,59.59,545,UP,28,5.14
24154,928,59.59,545,PP,135,24.77
24154,928,59.59,545,UPL,103,18.9
24154,928,59.59,545,VOX,87,15.96
24155,432,72.69,314,Otros,6,1.91
24155,432,72.69,314,Cs,5,1.59
24155,432,72.69,314,PSOE,74,23.57
24155,432,72.69,314,UP,2,0.64
24155,432,72.69,314,PP,93,29.62
24155,432,72.69,314,UPL,95,30.25
24155,432,72.69,314,VOX,38,12.1
24156,209,63.16,132,Otros,1,0.76
24156,209,63.16,132,Cs,2,1.52
24156,209,63.16,132,PSOE,27,20.45
24156,209,63.16,132,UP,10,7.58
24156,209,63.16,132,PP,53,40.15
24156,209,63.16,132,UPL,22,16.67
24156,209,63.16,132,VOX,16,12.12
24157,2540,68.9,1737,Otros,11,0.64
24157,2540,68.9,1737,Cs,18,1.04
24157,2540,68.9,1737,PSOE,207,11.92
24157,2540,68.9,1737,UP,27,1.55
24157,2540,68.9,1737,PP,360,20.73
24157,2540,68.9,1737,UPL,899,51.76
24157,2540,68.9,1737,VOX,208,11.97
24158,307,59.93,183,Otros,1,0.55
24158,307,59.93,183,Cs,4,2.19
24158,307,59.93,183,PSOE,39,21.31
24158,307,59.93,183,UP,8,4.37
24158,307,59.93,183,PP,42,22.95
24158,307,59.93,183,UPL,39,21.31
24158,307,59.93,183,VOX,50,27.32
24159,1644,63.08,1032,Otros,1,0.1
24159,1644,63.08,1032,Cs,23,2.23
24159,1644,63.08,1032,PSOE,181,17.54
24159,1644,63.08,1032,UP,12,1.16
24159,1644,63.08,1032,PP,336,32.56
24159,1644,63.08,1032,UPL,291,28.2
24159,1644,63.08,1032,VOX,183,17.73
24160,647,58.58,378,Otros,4,1.05
24160,647,58.58,378,Cs,9,2.38
24160,647,58.58,378,PSOE,86,22.75
24160,647,58.58,378,UP,22,5.82
24160,647,58.58,378,PP,98,25.93
24160,647,58.58,378,UPL,63,16.67
24160,647,58.58,378,VOX,96,25.4
24161,308,67.21,205,Otros,2,0.98
24161,308,67.21,205,Cs,9,4.39
24161,308,67.21,205,PSOE,48,23.41
24161,308,67.21,205,UP,12,5.85
24161,308,67.21,205,PP,75,36.59
24161,308,67.21,205,UPL,36,17.56
24161,308,67.21,205,VOX,23,11.22
24162,1744,63.25,1100,Otros,8,0.72
24162,1744,63.25,1100,Cs,24,2.18
24162,1744,63.25,1100,PSOE,243,22.09
24162,1744,63.25,1100,UP,48,4.36
24162,1744,63.25,1100,PP,184,16.73
24162,1744,63.25,1100,UPL,346,31.45
24162,1744,63.25,1100,VOX,241,21.91
24163,4257,64.65,2746,Otros,18,0.66
24163,4257,64.65,2746,Cs,55,2
24163,4257,64.65,2746,PSOE,460,16.75
24163,4257,64.65,2746,UP,105,3.82
24163,4257,64.65,2746,PP,539,19.63
24163,4257,64.65,2746,UPL,982,35.76
24163,4257,64.65,2746,VOX,574,20.9
24164,353,47.59,168,Otros,0,0
24164,353,47.59,168,Cs,11,6.55
24164,353,47.59,168,PSOE,34,20.24
24164,353,47.59,168,UP,3,1.79
24164,353,47.59,168,PP,46,27.38
24164,353,47.59,168,UPL,42,25
24164,353,47.59,168,VOX,31,18.45
24165,296,64.53,191,Otros,2,1.04
24165,296,64.53,191,Cs,4,2.09
24165,296,64.53,191,PSOE,101,52.88
24165,296,64.53,191,UP,4,2.09
24165,296,64.53,191,PP,53,27.75
24165,296,64.53,191,UPL,1,0.52
24165,296,64.53,191,VOX,24,12.57
24166,1318,61.08,794,Otros,9,1.14
24166,1318,61.08,794,Cs,14,1.76
24166,1318,61.08,794,PSOE,208,26.2
24166,1318,61.08,794,UP,25,3.15
24166,1318,61.08,794,PP,218,27.46
24166,1318,61.08,794,UPL,160,20.15
24166,1318,61.08,794,VOX,156,19.65
24167,694,50.72,349,Otros,3,0.8599999999999999
24167,694,50.72,349,Cs,2,0.57
24167,694,50.72,349,PSOE,98,28.08
24167,694,50.72,349,UP,17,4.87
24167,694,50.72,349,PP,76,21.78
24167,694,50.72,349,UPL,80,22.92
24167,694,50.72,349,VOX,71,20.34
24168,422,72.75,305,Otros,1,0.33
24168,422,72.75,305,Cs,6,1.97
24168,422,72.75,305,PSOE,73,23.93
24168,422,72.75,305,UP,2,0.66
24168,422,72.75,305,PP,112,36.72
24168,422,72.75,305,UPL,71,23.28
24168,422,72.75,305,VOX,39,12.79
24169,2705,57.08,1525,Otros,42,2.76
24169,2705,57.08,1525,Cs,28,1.84
24169,2705,57.08,1525,PSOE,784,51.41
24169,2705,57.08,1525,UP,141,9.25
24169,2705,57.08,1525,PP,319,20.92
24169,2705,57.08,1525,UPL,80,5.25
24169,2705,57.08,1525,VOX,124,8.13
24170,1748,57.09,988,Otros,99,10.01
24170,1748,57.09,988,Cs,27,2.73
24170,1748,57.09,988,PSOE,397,40.18
24170,1748,57.09,988,UP,93,9.41
24170,1748,57.09,988,PP,189,19.13
24170,1748,57.09,988,UPL,66,6.68
24170,1748,57.09,988,VOX,113,11.44
24171,332,43.37,143,Otros,6,4.2
24171,332,43.37,143,Cs,1,0.7
24171,332,43.37,143,PSOE,63,44.06
24171,332,43.37,143,UP,12,8.39
24171,332,43.37,143,PP,35,24.48
24171,332,43.37,143,UPL,2,1.4
24171,332,43.37,143,VOX,23,16.08
24172,398,44.72,176,Otros,0,0
24172,398,44.72,176,Cs,2,1.14
24172,398,44.72,176,PSOE,51,28.98
24172,398,44.72,176,UP,4,2.27
24172,398,44.72,176,PP,65,36.93
24172,398,44.72,176,UPL,23,13.07
24172,398,44.72,176,VOX,31,17.61
24173,902,61.42,552,Otros,5,0.8999999999999999
24173,902,61.42,552,Cs,7,1.27
24173,902,61.42,552,PSOE,116,21.01
24173,902,61.42,552,UP,8,1.45
24173,902,61.42,552,PP,180,32.61
24173,902,61.42,552,UPL,125,22.64
24173,902,61.42,552,VOX,109,19.75
24174,426,62.91,267,Otros,2,0.74
24174,426,62.91,267,Cs,2,0.75
24174,426,62.91,267,PSOE,54,20.22
24174,426,62.91,267,UP,4,1.5
24174,426,62.91,267,PP,79,29.59
24174,426,62.91,267,UPL,87,32.58
24174,426,62.91,267,VOX,37,13.86
24175,1912,61.04,1164,Otros,11,0.95
24175,1912,61.04,1164,Cs,27,2.32
24175,1912,61.04,1164,PSOE,216,18.56
24175,1912,61.04,1164,UP,72,6.19
24175,1912,61.04,1164,PP,214,18.38
24175,1912,61.04,1164,UPL,381,32.73
24175,1912,61.04,1164,VOX,232,19.93
24176,286,76.92,219,Otros,0,0
24176,286,76.92,219,Cs,2,0.91
24176,286,76.92,219,PSOE,27,12.33
24176,286,76.92,219,UP,2,0.91
24176,286,76.92,219,PP,82,37.44
24176,286,76.92,219,UPL,69,31.51
24176,286,76.92,219,VOX,37,16.89
24177,461,50.98,233,Otros,0,0
24177,461,50.98,233,Cs,4,1.72
24177,461,50.98,233,PSOE,36,15.45
24177,461,50.98,233,UP,5,2.15
24177,461,50.98,233,PP,101,43.35
24177,461,50.98,233,UPL,48,20.6
24177,461,50.98,233,VOX,36,15.45
24178,61,80.33,47,Otros,0,0
24178,61,80.33,47,Cs,1,2.13
24178,61,80.33,47,PSOE,15,31.91
24178,61,80.33,47,UP,1,2.13
24178,61,80.33,47,PP,12,25.53
24178,61,80.33,47,UPL,14,29.79
24178,61,80.33,47,VOX,3,6.38
24179,280,67.86,190,Otros,0,0
24179,280,67.86,190,Cs,0,0
24179,280,67.86,190,PSOE,37,19.47
24179,280,67.86,190,UP,5,2.63
24179,280,67.86,190,PP,49,25.79
24179,280,67.86,190,UPL,61,32.11
24179,280,67.86,190,VOX,37,19.47
24180,1063,61.62,652,Otros,3,0.46
24180,1063,61.62,652,Cs,13,1.99
24180,1063,61.62,652,PSOE,120,18.4
24180,1063,61.62,652,UP,17,2.61
24180,1063,61.62,652,PP,213,32.67
24180,1063,61.62,652,UPL,133,20.4
24180,1063,61.62,652,VOX,150,23.01
24181,1361,62.09,835,Otros,1,0.12
24181,1361,62.09,835,Cs,9,1.08
24181,1361,62.09,835,PSOE,274,32.81
24181,1361,62.09,835,UP,8,0.96
24181,1361,62.09,835,PP,280,33.53
24181,1361,62.09,835,UPL,55,6.59
24181,1361,62.09,835,VOX,202,24.19
24182,398,64.07,255,Otros,1,0.39
24182,398,64.07,255,Cs,7,2.75
24182,398,64.07,255,PSOE,44,17.25
24182,398,64.07,255,UP,12,4.71
24182,398,64.07,255,PP,89,34.9
24182,398,64.07,255,UPL,71,27.84
24182,398,64.07,255,VOX,30,11.76
24183,750,61.2,455,Otros,5,1.1
24183,750,61.2,455,Cs,8,1.76
24183,750,61.2,455,PSOE,126,27.69
24183,750,61.2,455,UP,11,2.42
24183,750,61.2,455,PP,112,24.62
24183,750,61.2,455,UPL,125,27.47
24183,750,61.2,455,VOX,65,14.29
24184,180,50.56,89,Otros,1,1.12
24184,180,50.56,89,Cs,0,0
24184,180,50.56,89,PSOE,25,28.09
24184,180,50.56,89,UP,7,7.87
24184,180,50.56,89,PP,27,30.34
24184,180,50.56,89,UPL,18,20.22
24184,180,50.56,89,VOX,10,11.24
24185,439,62.41,271,Otros,2,0.74
