date,ano,mes,distrito,tipo_salida,salidas
2022-12-01,2022,12,CENTRO,fuegos,26
2022-12-01,2022,12,CENTRO,danos_en_construccion,40
2022-12-01,2022,12,CENTRO,salvamentos_y_rescates,56
2022-12-01,2022,12,CENTRO,danos_por_agua,41
2022-12-01,2022,12,CENTRO,incidentes_diversos,70
2022-12-01,2022,12,CENTRO,salidas_sin_intervencion,84
2022-12-01,2022,12,CENTRO,servicios_varios,14
2022-12-01,2022,12,CENTRO,total,331
2022-12-01,2022,12,ARGANZUELA,fuegos,6
2022-12-01,2022,12,ARGANZUELA,danos_en_construccion,11
2022-12-01,2022,12,ARGANZUELA,salvamentos_y_rescates,12
2022-12-01,2022,12,ARGANZUELA,danos_por_agua,10
2022-12-01,2022,12,ARGANZUELA,incidentes_diversos,6
2022-12-01,2022,12,ARGANZUELA,salidas_sin_intervencion,34
2022-12-01,2022,12,ARGANZUELA,servicios_varios,2
2022-12-01,2022,12,ARGANZUELA,total,81
2022-12-01,2022,12,RETIRO,fuegos,4
2022-12-01,2022,12,RETIRO,danos_en_construccion,9
2022-12-01,2022,12,RETIRO,salvamentos_y_rescates,15
2022-12-01,2022,12,RETIRO,danos_por_agua,12
2022-12-01,2022,12,RETIRO,incidentes_diversos,10
2022-12-01,2022,12,RETIRO,salidas_sin_intervencion,16
2022-12-01,2022,12,RETIRO,servicios_varios,2
2022-12-01,2022,12,RETIRO,total,68
2022-12-01,2022,12,SALAMANCA,fuegos,7
2022-12-01,2022,12,SALAMANCA,danos_en_construccion,15
2022-12-01,2022,12,SALAMANCA,salvamentos_y_rescates,31
2022-12-01,2022,12,SALAMANCA,danos_por_agua,13
2022-12-01,2022,12,SALAMANCA,incidentes_diversos,23
2022-12-01,2022,12,SALAMANCA,salidas_sin_intervencion,29
2022-12-01,2022,12,SALAMANCA,servicios_varios,8
2022-12-01,2022,12,SALAMANCA,total,126
2022-12-01,2022,12,CHAMARTIN,fuegos,13
2022-12-01,2022,12,CHAMARTIN,danos_en_construccion,7
2022-12-01,2022,12,CHAMARTIN,salvamentos_y_rescates,21
2022-12-01,2022,12,CHAMARTIN,danos_por_agua,20
2022-12-01,2022,12,CHAMARTIN,incidentes_diversos,21
2022-12-01,2022,12,CHAMARTIN,salidas_sin_intervencion,21
2022-12-01,2022,12,CHAMARTIN,servicios_varios,3
2022-12-01,2022,12,CHAMARTIN,total,106
2022-12-01,2022,12,TETUAN,fuegos,12
2022-12-01,2022,12,TETUAN,danos_en_construccion,16
2022-12-01,2022,12,TETUAN,salvamentos_y_rescates,22
2022-12-01,2022,12,TETUAN,danos_por_agua,24
2022-12-01,2022,12,TETUAN,incidentes_diversos,18
2022-12-01,2022,12,TETUAN,salidas_sin_intervencion,32
2022-12-01,2022,12,TETUAN,servicios_varios,7
2022-12-01,2022,12,TETUAN,total,131
2022-12-01,2022,12,CHAMBERI,fuegos,13
2022-12-01,2022,12,CHAMBERI,danos_en_construccion,11
2022-12-01,2022,12,CHAMBERI,salvamentos_y_rescates,23
2022-12-01,2022,12,CHAMBERI,danos_por_agua,7
2022-12-01,2022,12,CHAMBERI,incidentes_diversos,11
2022-12-01,2022,12,CHAMBERI,salidas_sin_intervencion,24
2022-12-01,2022,12,CHAMBERI,servicios_varios,4
2022-12-01,2022,12,CHAMBERI,total,93
2022-12-01,2022,12,FUENCARRAL,fuegos,22
2022-12-01,2022,12,FUENCARRAL,danos_en_construccion,3
2022-12-01,2022,12,FUENCARRAL,salvamentos_y_rescates,27
2022-12-01,2022,12,FUENCARRAL,danos_por_agua,12
2022-12-01,2022,12,FUENCARRAL,incidentes_diversos,23
2022-12-01,2022,12,FUENCARRAL,salidas_sin_intervencion,29
2022-12-01,2022,12,FUENCARRAL,servicios_varios,7
2022-12-01,2022,12,FUENCARRAL,total,123
2022-12-01,2022,12,MONCLOA,fuegos,11
2022-12-01,2022,12,MONCLOA,danos_en_construccion,6
2022-12-01,2022,12,MONCLOA,salvamentos_y_rescates,11
2022-12-01,2022,12,MONCLOA,danos_por_agua,11
2022-12-01,2022,12,MONCLOA,incidentes_diversos,23
2022-12-01,2022,12,MONCLOA,salidas_sin_intervencion,27
2022-12-01,2022,12,MONCLOA,servicios_varios,11
2022-12-01,2022,12,MONCLOA,total,100
2022-12-01,2022,12,LATINA,fuegos,15
2022-12-01,2022,12,LATINA,danos_en_construccion,7
2022-12-01,2022,12,LATINA,salvamentos_y_rescates,47
2022-12-01,2022,12,LATINA,danos_por_agua,16
2022-12-01,2022,12,LATINA,incidentes_diversos,18
2022-12-01,2022,12,LATINA,salidas_sin_intervencion,34
2022-12-01,2022,12,LATINA,servicios_varios,8
2022-12-01,2022,12,LATINA,total,145
2022-12-01,2022,12,CARABANCHEL,fuegos,10
2022-12-01,2022,12,CARABANCHEL,danos_en_construccion,7
2022-12-01,2022,12,CARABANCHEL,salvamentos_y_rescates,24
2022-12-01,2022,12,CARABANCHEL,danos_por_agua,15
2022-12-01,2022,12,CARABANCHEL,incidentes_diversos,19
2022-12-01,2022,12,CARABANCHEL,salidas_sin_intervencion,35
2022-12-01,2022,12,CARABANCHEL,servicios_varios,3
2022-12-01,2022,12,CARABANCHEL,total,113
2022-12-01,2022,12,USERA,fuegos,19
2022-12-01,2022,12,USERA,danos_en_construccion,10
2022-12-01,2022,12,USERA,salvamentos_y_rescates,13
2022-12-01,2022,12,USERA,danos_por_agua,12
2022-12-01,2022,12,USERA,incidentes_diversos,15
2022-12-01,2022,12,USERA,salidas_sin_intervencion,32
2022-12-01,2022,12,USERA,servicios_varios,3
2022-12-01,2022,12,USERA,total,104
2022-12-01,2022,12,PUENTE VALLECAS,fuegos,23
2022-12-01,2022,12,PUENTE VALLECAS,danos_en_construccion,13
2022-12-01,2022,12,PUENTE VALLECAS,salvamentos_y_rescates,37
2022-12-01,2022,12,PUENTE VALLECAS,danos_por_agua,15
2022-12-01,2022,12,PUENTE VALLECAS,incidentes_diversos,26
2022-12-01,2022,12,PUENTE VALLECAS,salidas_sin_intervencion,32
2022-12-01,2022,12,PUENTE VALLECAS,servicios_varios,45
2022-12-01,2022,12,PUENTE VALLECAS,total,191
2022-12-01,2022,12,MORATALAZ,fuegos,8
2022-12-01,2022,12,MORATALAZ,danos_en_construccion,2
2022-12-01,2022,12,MORATALAZ,salvamentos_y_rescates,11
2022-12-01,2022,12,MORATALAZ,danos_por_agua,12
2022-12-01,2022,12,MORATALAZ,incidentes_diversos,8
2022-12-01,2022,12,MORATALAZ,salidas_sin_intervencion,13
2022-12-01,2022,12,MORATALAZ,servicios_varios,3
2022-12-01,2022,12,MORATALAZ,total,57
2022-12-01,2022,12,CIUDAD LINEAL,fuegos,8
2022-12-01,2022,12,CIUDAD LINEAL,danos_en_construccion,7
2022-12-01,2022,12,CIUDAD LINEAL,salvamentos_y_rescates,35
2022-12-01,2022,12,CIUDAD LINEAL,danos_por_agua,12
2022-12-01,2022,12,CIUDAD LINEAL,incidentes_diversos,10
2022-12-01,2022,12,CIUDAD LINEAL,salidas_sin_intervencion,32
2022-12-01,2022,12,CIUDAD LINEAL,servicios_varios,5
2022-12-01,2022,12,CIUDAD LINEAL,total,109
2022-12-01,2022,12,HORTALEZA,fuegos,11
2022-12-01,2022,12,HORTALEZA,danos_en_construccion,6
2022-12-01,2022,12,HORTALEZA,salvamentos_y_rescates,24
2022-12-01,2022,12,HORTALEZA,danos_por_agua,7
2022-12-01,2022,12,HORTALEZA,incidentes_diversos,20
2022-12-01,2022,12,HORTALEZA,salidas_sin_intervencion,21
2022-12-01,2022,12,HORTALEZA,servicios_varios,4
2022-12-01,2022,12,HORTALEZA,total,93
2022-12-01,2022,12,VILLAVERDE,fuegos,24
2022-12-01,2022,12,VILLAVERDE,danos_en_construccion,6
2022-12-01,2022,12,VILLAVERDE,salvamentos_y_rescates,12
2022-12-01,2022,12,VILLAVERDE,danos_por_agua,13
2022-12-01,2022,12,VILLAVERDE,incidentes_diversos,14
2022-12-01,2022,12,VILLAVERDE,salidas_sin_intervencion,23
2022-12-01,2022,12,VILLAVERDE,servicios_varios,6
2022-12-01,2022,12,VILLAVERDE,total,98
2022-12-01,2022,12,VILLA DE VALLECAS,fuegos,8
2022-12-01,2022,12,VILLA DE VALLECAS,danos_en_construccion,3
2022-12-01,2022,12,VILLA DE VALLECAS,salvamentos_y_rescates,23
2022-12-01,2022,12,VILLA DE VALLECAS,danos_por_agua,5
2022-12-01,2022,12,VILLA DE VALLECAS,incidentes_diversos,13
2022-12-01,2022,12,VILLA DE VALLECAS,salidas_sin_intervencion,21
2022-12-01,2022,12,VILLA DE VALLECAS,servicios_varios,1
2022-12-01,2022,12,VILLA DE VALLECAS,total,74
2022-12-01,2022,12,VICALVARO,fuegos,10
2022-12-01,2022,12,VICALVARO,danos_en_construccion,4
2022-12-01,2022,12,VICALVARO,salvamentos_y_rescates,9
2022-12-01,2022,12,VICALVARO,danos_por_agua,8
2022-12-01,2022,12,VICALVARO,incidentes_diversos,5
2022-12-01,2022,12,VICALVARO,salidas_sin_intervencion,8
2022-12-01,2022,12,VICALVARO,servicios_varios,4
2022-12-01,2022,12,VICALVARO,total,48
2022-12-01,2022,12,SAN BLAS,fuegos,11
2022-12-01,2022,12,SAN BLAS,danos_en_construccion,11
2022-12-01,2022,12,SAN BLAS,salvamentos_y_rescates,13
2022-12-01,2022,12,SAN BLAS,danos_por_agua,6
2022-12-01,2022,12,SAN BLAS,incidentes_diversos,23
2022-12-01,2022,12,SAN BLAS,salidas_sin_intervencion,23
2022-12-01,2022,12,SAN BLAS,servicios_varios,3
2022-12-01,2022,12,SAN BLAS,total,90
2022-12-01,2022,12,BARAJAS,fuegos,1
2022-12-01,2022,12,BARAJAS,danos_en_construccion,2
2022-12-01,2022,12,BARAJAS,salvamentos_y_rescates,7
2022-12-01,2022,12,BARAJAS,danos_por_agua,6
2022-12-01,2022,12,BARAJAS,incidentes_diversos,8
2022-12-01,2022,12,BARAJAS,salidas_sin_intervencion,5
2022-12-01,2022,12,BARAJAS,servicios_varios,5
2022-12-01,2022,12,BARAJAS,total,34
2022-12-01,2022,12,FUERA TERMINO MUNICIPAL,fuegos,0
2022-12-01,2022,12,FUERA TERMINO MUNICIPAL,danos_en_construccion,0
2022-12-01,2022,12,FUERA TERMINO MUNICIPAL,salvamentos_y_rescates,0
2022-12-01,2022,12,FUERA TERMINO MUNICIPAL,danos_por_agua,0
2022-12-01,2022,12,FUERA TERMINO MUNICIPAL,incidentes_diversos,1
2022-12-01,2022,12,FUERA TERMINO MUNICIPAL,salidas_sin_intervencion,1
2022-12-01,2022,12,FUERA TERMINO MUNICIPAL,servicios_varios,0
2022-12-01,2022,12,FUERA TERMINO MUNICIPAL,total,2
2022-11-01,2022,11,CENTRO,fuegos,22
2022-11-01,2022,11,CENTRO,danos_en_construccion,34
2022-11-01,2022,11,CENTRO,salvamentos_y_rescates,40
2022-11-01,2022,11,CENTRO,danos_por_agua,13
2022-11-01,2022,11,CENTRO,incidentes_diversos,49
2022-11-01,2022,11,CENTRO,salidas_sin_intervencion,56
2022-11-01,2022,11,CENTRO,servicios_varios,24
2022-11-01,2022,11,CENTRO,total,238
2022-11-01,2022,11,ARGANZUELA,fuegos,10
2022-11-01,2022,11,ARGANZUELA,danos_en_construccion,9
2022-11-01,2022,11,ARGANZUELA,salvamentos_y_rescates,22
2022-11-01,2022,11,ARGANZUELA,danos_por_agua,6
2022-11-01,2022,11,ARGANZUELA,incidentes_diversos,18
2022-11-01,2022,11,ARGANZUELA,salidas_sin_intervencion,17
2022-11-01,2022,11,ARGANZUELA,servicios_varios,0
2022-11-01,2022,11,ARGANZUELA,total,82
2022-11-01,2022,11,RETIRO,fuegos,6
2022-11-01,2022,11,RETIRO,danos_en_construccion,7
2022-11-01,2022,11,RETIRO,salvamentos_y_rescates,21
2022-11-01,2022,11,RETIRO,danos_por_agua,8
2022-11-01,2022,11,RETIRO,incidentes_diversos,16
2022-11-01,2022,11,RETIRO,salidas_sin_intervencion,23
2022-11-01,2022,11,RETIRO,servicios_varios,6
2022-11-01,2022,11,RETIRO,total,87
2022-11-01,2022,11,SALAMANCA,fuegos,8
2022-11-01,2022,11,SALAMANCA,danos_en_construccion,10
2022-11-01,2022,11,SALAMANCA,salvamentos_y_rescates,15
2022-11-01,2022,11,SALAMANCA,danos_por_agua,12
2022-11-01,2022,11,SALAMANCA,incidentes_diversos,28
2022-11-01,2022,11,SALAMANCA,salidas_sin_intervencion,26
2022-11-01,2022,11,SALAMANCA,servicios_varios,17
2022-11-01,2022,11,SALAMANCA,total,116
2022-11-01,2022,11,CHAMARTIN,fuegos,12
2022-11-01,2022,11,CHAMARTIN,danos_en_construccion,6
2022-11-01,2022,11,CHAMARTIN,salvamentos_y_rescates,18
2022-11-01,2022,11,CHAMARTIN,danos_por_agua,10
2022-11-01,2022,11,CHAMARTIN,incidentes_diversos,33
2022-11-01,2022,11,CHAMARTIN,salidas_sin_intervencion,18
2022-11-01,2022,11,CHAMARTIN,servicios_varios,6
2022-11-01,2022,11,CHAMARTIN,total,103
2022-11-01,2022,11,TETUAN,fuegos,10
2022-11-01,2022,11,TETUAN,danos_en_construccion,4
2022-11-01,2022,11,TETUAN,salvamentos_y_rescates,22
2022-11-01,2022,11,TETUAN,danos_por_agua,14
2022-11-01,2022,11,TETUAN,incidentes_diversos,11
2022-11-01,2022,11,TETUAN,salidas_sin_intervencion,22
2022-11-01,2022,11,TETUAN,servicios_varios,12
2022-11-01,2022,11,TETUAN,total,95
2022-11-01,2022,11,CHAMBERI,fuegos,9
2022-11-01,2022,11,CHAMBERI,danos_en_construccion,5
2022-11-01,2022,11,CHAMBERI,salvamentos_y_rescates,18
2022-11-01,2022,11,CHAMBERI,danos_por_agua,15
2022-11-01,2022,11,CHAMBERI,incidentes_diversos,20
2022-11-01,2022,11,CHAMBERI,salidas_sin_intervencion,17
2022-11-01,2022,11,CHAMBERI,servicios_varios,3
2022-11-01,2022,11,CHAMBERI,total,87
2022-11-01,2022,11,FUENCARRAL,fuegos,16
2022-11-01,2022,11,FUENCARRAL,danos_en_construccion,4
2022-11-01,2022,11,FUENCARRAL,salvamentos_y_rescates,25
2022-11-01,2022,11,FUENCARRAL,danos_por_agua,16
2022-11-01,2022,11,FUENCARRAL,incidentes_diversos,26
2022-11-01,2022,11,FUENCARRAL,salidas_sin_intervencion,40
2022-11-01,2022,11,FUENCARRAL,servicios_varios,5
2022-11-01,2022,11,FUENCARRAL,total,132
2022-11-01,2022,11,MONCLOA,fuegos,9
2022-11-01,2022,11,MONCLOA,danos_en_construccion,10
2022-11-01,2022,11,MONCLOA,salvamentos_y_rescates,22
2022-11-01,2022,11,MONCLOA,danos_por_agua,7
2022-11-01,2022,11,MONCLOA,incidentes_diversos,30
2022-11-01,2022,11,MONCLOA,salidas_sin_intervencion,25
2022-11-01,2022,11,MONCLOA,servicios_varios,8
2022-11-01,2022,11,MONCLOA,total,111
2022-11-01,2022,11,LATINA,fuegos,14
2022-11-01,2022,11,LATINA,danos_en_construccion,8
2022-11-01,2022,11,LATINA,salvamentos_y_rescates,33
2022-11-01,2022,11,LATINA,danos_por_agua,7
2022-11-01,2022,11,LATINA,incidentes_diversos,22
2022-11-01,2022,11,LATINA,salidas_sin_intervencion,33
2022-11-01,2022,11,LATINA,servicios_varios,5
2022-11-01,2022,11,LATINA,total,122
2022-11-01,2022,11,CARABANCHEL,fuegos,22
2022-11-01,2022,11,CARABANCHEL,danos_en_construccion,6
2022-11-01,2022,11,CARABANCHEL,salvamentos_y_rescates,30
2022-11-01,2022,11,CARABANCHEL,danos_por_agua,10
2022-11-01,2022,11,CARABANCHEL,incidentes_diversos,24
2022-11-01,2022,11,CARABANCHEL,salidas_sin_intervencion,42
2022-11-01,2022,11,CARABANCHEL,servicios_varios,4
2022-11-01,2022,11,CARABANCHEL,total,138
2022-11-01,2022,11,USERA,fuegos,12
2022-11-01,2022,11,USERA,danos_en_construccion,4
2022-11-01,2022,11,USERA,salvamentos_y_rescates,15
2022-11-01,2022,11,USERA,danos_por_agua,6
2022-11-01,2022,11,USERA,incidentes_diversos,13
2022-11-01,2022,11,USERA,salidas_sin_intervencion,21
2022-11-01,2022,11,USERA,servicios_varios,5
2022-11-01,2022,11,USERA,total,76
2022-11-01,2022,11,PUENTE VALLECAS,fuegos,31
2022-11-01,2022,11,PUENTE VALLECAS,danos_en_construccion,8
2022-11-01,2022,11,PUENTE VALLECAS,salvamentos_y_rescates,40
2022-11-01,2022,11,PUENTE VALLECAS,danos_por_agua,3
2022-11-01,2022,11,PUENTE VALLECAS,incidentes_diversos,21
2022-11-01,2022,11,PUENTE VALLECAS,salidas_sin_intervencion,47
2022-11-01,2022,11,PUENTE VALLECAS,servicios_varios,54
2022-11-01,2022,11,PUENTE VALLECAS,total,204
2022-11-01,2022,11,MORATALAZ,fuegos,3
2022-11-01,2022,11,MORATALAZ,danos_en_construccion,4
2022-11-01,2022,11,MORATALAZ,salvamentos_y_rescates,11
2022-11-01,2022,11,MORATALAZ,danos_por_agua,4
2022-11-01,2022,11,MORATALAZ,incidentes_diversos,12
2022-11-01,2022,11,MORATALAZ,salidas_sin_intervencion,11
2022-11-01,2022,11,MORATALAZ,servicios_varios,2
2022-11-01,2022,11,MORATALAZ,total,47
2022-11-01,2022,11,CIUDAD LINEAL,fuegos,9
2022-11-01,2022,11,CIUDAD LINEAL,danos_en_construccion,6
2022-11-01,2022,11,CIUDAD LINEAL,salvamentos_y_rescates,19
2022-11-01,2022,11,CIUDAD LINEAL,danos_por_agua,11
2022-11-01,2022,11,CIUDAD LINEAL,incidentes_diversos,14
2022-11-01,2022,11,CIUDAD LINEAL,salidas_sin_intervencion,25
2022-11-01,2022,11,CIUDAD LINEAL,servicios_varios,5
2022-11-01,2022,11,CIUDAD LINEAL,total,89
2022-11-01,2022,11,HORTALEZA,fuegos,3
2022-11-01,2022,11,HORTALEZA,danos_en_construccion,3
2022-11-01,2022,11,HORTALEZA,salvamentos_y_rescates,20
2022-11-01,2022,11,HORTALEZA,danos_por_agua,5
2022-11-01,2022,11,HORTALEZA,incidentes_diversos,17
2022-11-01,2022,11,HORTALEZA,salidas_sin_intervencion,28
2022-11-01,2022,11,HORTALEZA,servicios_varios,4
2022-11-01,2022,11,HORTALEZA,total,80
2022-11-01,2022,11,VILLAVERDE,fuegos,25
2022-11-01,2022,11,VILLAVERDE,danos_en_construccion,1
2022-11-01,2022,11,VILLAVERDE,salvamentos_y_rescates,19
2022-11-01,2022,11,VILLAVERDE,danos_por_agua,5
2022-11-01,2022,11,VILLAVERDE,incidentes_diversos,15
2022-11-01,2022,11,VILLAVERDE,salidas_sin_intervencion,21
2022-11-01,2022,11,VILLAVERDE,servicios_varios,3
2022-11-01,2022,11,VILLAVERDE,total,89
2022-11-01,2022,11,VILLA DE VALLECAS,fuegos,3
2022-11-01,2022,11,VILLA DE VALLECAS,danos_en_construccion,1
2022-11-01,2022,11,VILLA DE VALLECAS,salvamentos_y_rescates,8
2022-11-01,2022,11,VILLA DE VALLECAS,danos_por_agua,6
2022-11-01,2022,11,VILLA DE VALLECAS,incidentes_diversos,13
2022-11-01,2022,11,VILLA DE VALLECAS,salidas_sin_intervencion,14
2022-11-01,2022,11,VILLA DE VALLECAS,servicios_varios,2
2022-11-01,2022,11,VILLA DE VALLECAS,total,47
2022-11-01,2022,11,VICALVARO,fuegos,8
2022-11-01,2022,11,VICALVARO,danos_en_construccion,2
2022-11-01,2022,11,VICALVARO,salvamentos_y_rescates,12
2022-11-01,2022,11,VICALVARO,danos_por_agua,3
2022-11-01,2022,11,VICALVARO,incidentes_diversos,5
2022-11-01,2022,11,VICALVARO,salidas_sin_intervencion,12
2022-11-01,2022,11,VICALVARO,servicios_varios,5
2022-11-01,2022,11,VICALVARO,total,47
2022-11-01,2022,11,SAN BLAS,fuegos,10
2022-11-01,2022,11,SAN BLAS,danos_en_construccion,5
2022-11-01,2022,11,SAN BLAS,salvamentos_y_rescates,18
2022-11-01,2022,11,SAN BLAS,danos_por_agua,7
2022-11-01,2022,11,SAN BLAS,incidentes_diversos,18
2022-11-01,2022,11,SAN BLAS,salidas_sin_intervencion,12
2022-11-01,2022,11,SAN BLAS,servicios_varios,8
2022-11-01,2022,11,SAN BLAS,total,78
2022-11-01,2022,11,BARAJAS,fuegos,3
2022-11-01,2022,11,BARAJAS,danos_en_construccion,1
2022-11-01,2022,11,BARAJAS,salvamentos_y_rescates,4
2022-11-01,2022,11,BARAJAS,danos_por_agua,5
2022-11-01,2022,11,BARAJAS,incidentes_diversos,8
2022-11-01,2022,11,BARAJAS,salidas_sin_intervencion,5
2022-11-01,2022,11,BARAJAS,servicios_varios,0
2022-11-01,2022,11,BARAJAS,total,26
2022-11-01,2022,11,FUERA TERMINO MUNICIPAL,fuegos,0
2022-11-01,2022,11,FUERA TERMINO MUNICIPAL,danos_en_construccion,0
2022-11-01,2022,11,FUERA TERMINO MUNICIPAL,salvamentos_y_rescates,0
2022-11-01,2022,11,FUERA TERMINO MUNICIPAL,danos_por_agua,0
2022-11-01,2022,11,FUERA TERMINO MUNICIPAL,incidentes_diversos,0
2022-11-01,2022,11,FUERA TERMINO MUNICIPAL,salidas_sin_intervencion,2
2022-11-01,2022,11,FUERA TERMINO MUNICIPAL,servicios_varios,4
2022-11-01,2022,11,FUERA TERMINO MUNICIPAL,total,6
2022-10-01,2022,10,CENTRO,fuegos,19
2022-10-01,2022,10,CENTRO,danos_en_construccion,28
2022-10-01,2022,10,CENTRO,salvamentos_y_rescates,47
2022-10-01,2022,10,CENTRO,danos_por_agua,11
2022-10-01,2022,10,CENTRO,incidentes_diversos,46
2022-10-01,2022,10,CENTRO,salidas_sin_intervencion,62
2022-10-01,2022,10,CENTRO,servicios_varios,21
2022-10-01,2022,10,CENTRO,total,234
2022-10-01,2022,10,ARGANZUELA,fuegos,9
2022-10-01,2022,10,ARGANZUELA,danos_en_construccion,9
2022-10-01,2022,10,ARGANZUELA,salvamentos_y_rescates,17
2022-10-01,2022,10,ARGANZUELA,danos_por_agua,4
