codigo_mun,mun,censo,part,partido,votos_partido,votos_pc
21072,Valverde del Camino,10213,64.56,AA,271,4.2
21072,Valverde del Camino,10213,64.56,Cs,132,2.04
21072,Valverde del Camino,10213,64.56,xA,487,7.54
21072,Valverde del Camino,10213,64.56,PP,2845,44.04
21072,Valverde del Camino,10213,64.56,PSOE,2151,33.3
21072,Valverde del Camino,10213,64.56,VOX,393,6.08
21072,Valverde del Camino,10213,64.56,Otros,112,1.74
21073,Villablanca,1940,46.29,AA,16,1.8
21073,Villablanca,1940,46.29,Cs,25,2.81
21073,Villablanca,1940,46.29,xA,24,2.7
21073,Villablanca,1940,46.29,PP,485,54.56
21073,Villablanca,1940,46.29,PSOE,226,25.42
21073,Villablanca,1940,46.29,VOX,93,10.46
21073,Villablanca,1940,46.29,Otros,11,1.23
21074,Villalba del Alcor,2707,63.61,AA,27,1.59
21074,Villalba del Alcor,2707,63.61,Cs,12,0.71
21074,Villalba del Alcor,2707,63.61,xA,42,2.47
21074,Villalba del Alcor,2707,63.61,PP,865,50.97
21074,Villalba del Alcor,2707,63.61,PSOE,603,35.53
21074,Villalba del Alcor,2707,63.61,VOX,124,7.31
21074,Villalba del Alcor,2707,63.61,Otros,13,0.77
21075,Villanueva de las Cruces,328,70.12,AA,5,2.26
21075,Villanueva de las Cruces,328,70.12,Cs,3,1.36
21075,Villanueva de las Cruces,328,70.12,xA,2,0.9
21075,Villanueva de las Cruces,328,70.12,PP,107,48.42
21075,Villanueva de las Cruces,328,70.12,PSOE,88,39.82
21075,Villanueva de las Cruces,328,70.12,VOX,14,6.33
21075,Villanueva de las Cruces,328,70.12,Otros,1,0.45
21076,Villanueva de los Castillejos,2166,58.13,AA,53,4.28
21076,Villanueva de los Castillejos,2166,58.13,Cs,16,1.29
21076,Villanueva de los Castillejos,2166,58.13,xA,134,10.83
21076,Villanueva de los Castillejos,2166,58.13,PP,403,32.58
21076,Villanueva de los Castillejos,2166,58.13,PSOE,525,42.44
21076,Villanueva de los Castillejos,2166,58.13,VOX,67,5.42
21076,Villanueva de los Castillejos,2166,58.13,Otros,21,1.69
21077,Villarrasa,1712,66.94,AA,28,2.45
21077,Villarrasa,1712,66.94,Cs,12,1.05
21077,Villarrasa,1712,66.94,xA,34,2.98
21077,Villarrasa,1712,66.94,PP,571,50.04
21077,Villarrasa,1712,66.94,PSOE,371,32.52
21077,Villarrasa,1712,66.94,VOX,107,9.38
21077,Villarrasa,1712,66.94,Otros,15,1.33
21078,Zalamea la Real,2612,54.94,AA,39,2.77
21078,Zalamea la Real,2612,54.94,Cs,19,1.35
21078,Zalamea la Real,2612,54.94,xA,265,18.85
21078,Zalamea la Real,2612,54.94,PP,451,32.08
21078,Zalamea la Real,2612,54.94,PSOE,526,37.41
21078,Zalamea la Real,2612,54.94,VOX,83,5.9
21078,Zalamea la Real,2612,54.94,Otros,8,0.57
21079,Zufre,652,58.9,AA,18,4.76
21079,Zufre,652,58.9,Cs,3,0.79
21079,Zufre,652,58.9,xA,31,8.2
21079,Zufre,652,58.9,PP,149,39.42
21079,Zufre,652,58.9,PSOE,139,36.77
21079,Zufre,652,58.9,VOX,25,6.61
21079,Zufre,652,58.9,Otros,11,2.91
21902,La Zarza-Perrunal,1105,57.01,AA,9,1.43
21902,La Zarza-Perrunal,1105,57.01,Cs,6,0.96
21902,La Zarza-Perrunal,1105,57.01,xA,53,8.44
21902,La Zarza-Perrunal,1105,57.01,PP,155,24.68
21902,La Zarza-Perrunal,1105,57.01,PSOE,352,56.05
21902,La Zarza-Perrunal,1105,57.01,VOX,36,5.73
21902,La Zarza-Perrunal,1105,57.01,Otros,13,2.0700000000000003
23001,Albanchez de Mágina,885,75.59,AA,12,1.83
23001,Albanchez de Mágina,885,75.59,Cs,5,0.76
23001,Albanchez de Mágina,885,75.59,xA,14,2.13
23001,Albanchez de Mágina,885,75.59,PP,209,31.81
23001,Albanchez de Mágina,885,75.59,PSOE,278,42.31
23001,Albanchez de Mágina,885,75.59,VOX,85,12.94
23001,Albanchez de Mágina,885,75.59,Otros,53,8.07
23002,Alcalá la Real,17363,64.22,AA,201,1.83
23002,Alcalá la Real,17363,64.22,Cs,374,3.41
23002,Alcalá la Real,17363,64.22,xA,503,4.58
23002,Alcalá la Real,17363,64.22,PP,4995,45.5
23002,Alcalá la Real,17363,64.22,PSOE,2845,25.91
23002,Alcalá la Real,17363,64.22,VOX,1640,14.94
23002,Alcalá la Real,17363,64.22,Otros,319,2.9
23003,Alcaudete,8507,63.52,AA,44,0.83
23003,Alcaudete,8507,63.52,Cs,90,1.69
23003,Alcaudete,8507,63.52,xA,111,2.08
23003,Alcaudete,8507,63.52,PP,2405,45.12
23003,Alcaudete,8507,63.52,PSOE,1859,34.88
23003,Alcaudete,8507,63.52,VOX,628,11.78
23003,Alcaudete,8507,63.52,Otros,163,3.07
23004,Aldeaquemada,405,70.37,AA,3,1.06
23004,Aldeaquemada,405,70.37,Cs,84,29.79
23004,Aldeaquemada,405,70.37,xA,5,1.77
23004,Aldeaquemada,405,70.37,PP,57,20.21
23004,Aldeaquemada,405,70.37,PSOE,68,24.11
23004,Aldeaquemada,405,70.37,VOX,56,19.86
23004,Aldeaquemada,405,70.37,Otros,5,1.76
23005,Andújar,29646,59.62,AA,355,2.03
23005,Andújar,29646,59.62,Cs,361,2.06
23005,Andújar,29646,59.62,xA,932,5.33
23005,Andújar,29646,59.62,PP,8614,49.25
23005,Andújar,29646,59.62,PSOE,3754,21.46
23005,Andújar,29646,59.62,VOX,2601,14.87
23005,Andújar,29646,59.62,Otros,688,3.94
23006,Arjona,4487,70.98,AA,35,1.13
23006,Arjona,4487,70.98,Cs,64,2.06
23006,Arjona,4487,70.98,xA,96,3.09
23006,Arjona,4487,70.98,PP,1112,35.77
23006,Arjona,4487,70.98,PSOE,1426,45.87
23006,Arjona,4487,70.98,VOX,221,7.11
23006,Arjona,4487,70.98,Otros,115,3.68
23007,Arjonilla,3007,67.24,AA,22,1.1
23007,Arjonilla,3007,67.24,Cs,102,5.08
23007,Arjonilla,3007,67.24,xA,66,3.29
23007,Arjonilla,3007,67.24,PP,823,40.97
23007,Arjonilla,3007,67.24,PSOE,659,32.8
23007,Arjonilla,3007,67.24,VOX,220,10.95
23007,Arjonilla,3007,67.24,Otros,100,4.98
23008,Arquillos,1412,60.41,AA,15,1.8
23008,Arquillos,1412,60.41,Cs,14,1.68
23008,Arquillos,1412,60.41,xA,52,6.24
23008,Arquillos,1412,60.41,PP,276,33.09
23008,Arquillos,1412,60.41,PSOE,364,43.65
23008,Arquillos,1412,60.41,VOX,77,9.23
23008,Arquillos,1412,60.41,Otros,29,3.48
23009,Baeza,12790,69.04,AA,105,1.2
23009,Baeza,12790,69.04,Cs,202,2.31
23009,Baeza,12790,69.04,xA,370,4.24
23009,Baeza,12790,69.04,PP,4271,48.94
23009,Baeza,12790,69.04,PSOE,1988,22.78
23009,Baeza,12790,69.04,VOX,1348,15.45
23009,Baeza,12790,69.04,Otros,372,4.26
23010,Bailén,14195,58.34,AA,125,1.53
23010,Bailén,14195,58.34,Cs,99,1.21
23010,Bailén,14195,58.34,xA,316,3.86
23010,Bailén,14195,58.34,PP,4137,50.58
23010,Bailén,14195,58.34,PSOE,1855,22.68
23010,Bailén,14195,58.34,VOX,1239,15.15
23010,Bailén,14195,58.34,Otros,340,4.16
23011,Baños de la Encina,2177,64.45,AA,31,2.26
23011,Baños de la Encina,2177,64.45,Cs,23,1.68
23011,Baños de la Encina,2177,64.45,xA,94,6.86
23011,Baños de la Encina,2177,64.45,PP,479,34.96
23011,Baños de la Encina,2177,64.45,PSOE,548,40
23011,Baños de la Encina,2177,64.45,VOX,129,9.42
23011,Baños de la Encina,2177,64.45,Otros,58,4.23
23012,Beas de Segura,3995,60.4,AA,25,1.05
23012,Beas de Segura,3995,60.4,Cs,46,1.92
23012,Beas de Segura,3995,60.4,xA,61,2.55
23012,Beas de Segura,3995,60.4,PP,840,35.15
23012,Beas de Segura,3995,60.4,PSOE,840,35.15
23012,Beas de Segura,3995,60.4,VOX,442,18.49
23012,Beas de Segura,3995,60.4,Otros,109,4.5600000000000005
23014,Begíjar,2522,64.99,AA,16,1
23014,Begíjar,2522,64.99,Cs,42,2.62
23014,Begíjar,2522,64.99,xA,116,7.23
23014,Begíjar,2522,64.99,PP,625,38.94
23014,Begíjar,2522,64.99,PSOE,521,32.46
23014,Begíjar,2522,64.99,VOX,191,11.9
23014,Begíjar,2522,64.99,Otros,80,4.98
23015,Bélmez de la Moraleda,1265,69.64,AA,4,0.47
23015,Bélmez de la Moraleda,1265,69.64,Cs,16,1.88
23015,Bélmez de la Moraleda,1265,69.64,xA,27,3.17
23015,Bélmez de la Moraleda,1265,69.64,PP,331,38.85
23015,Bélmez de la Moraleda,1265,69.64,PSOE,365,42.84
23015,Bélmez de la Moraleda,1265,69.64,VOX,84,9.86
23015,Bélmez de la Moraleda,1265,69.64,Otros,22,2.59
23016,Benatae,388,77.32,AA,5,1.71
23016,Benatae,388,77.32,Cs,0,0
23016,Benatae,388,77.32,xA,21,7.17
23016,Benatae,388,77.32,PP,90,30.72
23016,Benatae,388,77.32,PSOE,128,43.69
23016,Benatae,388,77.32,VOX,36,12.29
23016,Benatae,388,77.32,Otros,12,4.09
23017,Cabra del Santo Cristo,1461,70.84,AA,10,0.99
23017,Cabra del Santo Cristo,1461,70.84,Cs,7,0.69
23017,Cabra del Santo Cristo,1461,70.84,xA,30,2.97
23017,Cabra del Santo Cristo,1461,70.84,PP,387,38.32
23017,Cabra del Santo Cristo,1461,70.84,PSOE,490,48.51
23017,Cabra del Santo Cristo,1461,70.84,VOX,48,4.75
23017,Cabra del Santo Cristo,1461,70.84,Otros,31,3.08
23018,Cambil,2189,59.39,AA,21,1.64
23018,Cambil,2189,59.39,Cs,13,1.01
23018,Cambil,2189,59.39,xA,115,8.97
23018,Cambil,2189,59.39,PP,358,27.93
23018,Cambil,2189,59.39,PSOE,545,42.51
23018,Cambil,2189,59.39,VOX,138,10.76
23018,Cambil,2189,59.39,Otros,83,6.47
23019,Campillo de Arenas,1417,66.69,AA,13,1.42
23019,Campillo de Arenas,1417,66.69,Cs,11,1.2
23019,Campillo de Arenas,1417,66.69,xA,41,4.49
23019,Campillo de Arenas,1417,66.69,PP,374,40.92
23019,Campillo de Arenas,1417,66.69,PSOE,311,34.03
23019,Campillo de Arenas,1417,66.69,VOX,129,14.11
23019,Campillo de Arenas,1417,66.69,Otros,35,3.84
23020,Canena,1514,78.4,AA,14,1.2
23020,Canena,1514,78.4,Cs,23,1.98
23020,Canena,1514,78.4,xA,294,25.28
23020,Canena,1514,78.4,PP,374,32.16
23020,Canena,1514,78.4,PSOE,301,25.88
23020,Canena,1514,78.4,VOX,93,8
23020,Canena,1514,78.4,Otros,58,5
23021,Carboneros,507,66.27,AA,5,1.56
23021,Carboneros,507,66.27,Cs,5,1.56
23021,Carboneros,507,66.27,xA,9,2.81
23021,Carboneros,507,66.27,PP,123,38.44
23021,Carboneros,507,66.27,PSOE,130,40.63
23021,Carboneros,507,66.27,VOX,42,13.13
23021,Carboneros,507,66.27,Otros,5,1.56
23024,La Carolina,12151,63.8,AA,272,3.6
23024,La Carolina,12151,63.8,Cs,85,1.12
23024,La Carolina,12151,63.8,xA,376,4.97
23024,La Carolina,12151,63.8,PP,3490,46.18
23024,La Carolina,12151,63.8,PSOE,2004,26.51
23024,La Carolina,12151,63.8,VOX,978,12.94
23024,La Carolina,12151,63.8,Otros,295,3.92
23025,Castellar,2642,60.6,AA,17,1.08
23025,Castellar,2642,60.6,Cs,11,0.7
23025,Castellar,2642,60.6,xA,39,2.49
23025,Castellar,2642,60.6,PP,647,41.29
23025,Castellar,2642,60.6,PSOE,485,30.95
23025,Castellar,2642,60.6,VOX,295,18.83
23025,Castellar,2642,60.6,Otros,66,4.21
23026,Castillo de Locubín,3303,63.7,AA,27,1.32
23026,Castillo de Locubín,3303,63.7,Cs,28,1.37
23026,Castillo de Locubín,3303,63.7,xA,48,2.35
23026,Castillo de Locubín,3303,63.7,PP,962,47.02
23026,Castillo de Locubín,3303,63.7,PSOE,693,33.87
23026,Castillo de Locubín,3303,63.7,VOX,220,10.75
23026,Castillo de Locubín,3303,63.7,Otros,49,2.41
23027,Cazalilla,644,78.42,AA,2,0.4
23027,Cazalilla,644,78.42,Cs,5,1.01
23027,Cazalilla,644,78.42,xA,6,1.21
23027,Cazalilla,644,78.42,PP,169,34.14
23027,Cazalilla,644,78.42,PSOE,220,44.44
23027,Cazalilla,644,78.42,VOX,71,14.34
23027,Cazalilla,644,78.42,Otros,18,3.63
23028,Cazorla,5951,62.93,AA,79,2.14
23028,Cazorla,5951,62.93,Cs,68,1.84
23028,Cazorla,5951,62.93,xA,196,5.31
23028,Cazorla,5951,62.93,PP,1582,42.84
23028,Cazorla,5951,62.93,PSOE,1176,31.84
23028,Cazorla,5951,62.93,VOX,399,10.8
23028,Cazorla,5951,62.93,Otros,176,4.7700000000000005
23029,Chiclana de Segura,773,67.53,AA,3,0.59
23029,Chiclana de Segura,773,67.53,Cs,1,0.2
23029,Chiclana de Segura,773,67.53,xA,9,1.76
23029,Chiclana de Segura,773,67.53,PP,197,38.55
23029,Chiclana de Segura,773,67.53,PSOE,211,41.29
23029,Chiclana de Segura,773,67.53,VOX,74,14.48
23029,Chiclana de Segura,773,67.53,Otros,12,2.35
23030,Chilluévar,1171,79.16,AA,5,0.56
23030,Chilluévar,1171,79.16,Cs,3,0.33
23030,Chilluévar,1171,79.16,xA,14,1.56
23030,Chilluévar,1171,79.16,PP,284,31.56
23030,Chilluévar,1171,79.16,PSOE,524,58.22
23030,Chilluévar,1171,79.16,VOX,56,6.22
23030,Chilluévar,1171,79.16,Otros,11,1.21
23031,Escañuela,760,77.24,AA,11,1.94
23031,Escañuela,760,77.24,Cs,5,0.88
23031,Escañuela,760,77.24,xA,29,5.11
23031,Escañuela,760,77.24,PP,144,25.35
23031,Escañuela,760,77.24,PSOE,286,50.35
23031,Escañuela,760,77.24,VOX,37,6.51
23031,Escañuela,760,77.24,Otros,49,8.629999999999999
23032,Espeluy,513,69.59,AA,1,0.29
23032,Espeluy,513,69.59,Cs,1,0.29
23032,Espeluy,513,69.59,xA,22,6.34
23032,Espeluy,513,69.59,PP,99,28.53
23032,Espeluy,513,69.59,PSOE,184,53.03
23032,Espeluy,513,69.59,VOX,20,5.76
23032,Espeluy,513,69.59,Otros,12,3.47
23033,Frailes,1294,65.84,AA,6,0.72
23033,Frailes,1294,65.84,Cs,11,1.32
23033,Frailes,1294,65.84,xA,18,2.16
23033,Frailes,1294,65.84,PP,427,51.2
23033,Frailes,1294,65.84,PSOE,213,25.54
23033,Frailes,1294,65.84,VOX,135,16.19
23033,Frailes,1294,65.84,Otros,18,2.16
23034,Fuensanta de Martos,2421,68.65,AA,12,0.74
23034,Fuensanta de Martos,2421,68.65,Cs,28,1.72
23034,Fuensanta de Martos,2421,68.65,xA,21,1.29
23034,Fuensanta de Martos,2421,68.65,PP,654,40.15
23034,Fuensanta de Martos,2421,68.65,PSOE,605,37.14
23034,Fuensanta de Martos,2421,68.65,VOX,260,15.96
23034,Fuensanta de Martos,2421,68.65,Otros,33,2.01
23035,Fuerte del Rey,1074,73.18,AA,11,1.43
23035,Fuerte del Rey,1074,73.18,Cs,41,5.34
23035,Fuerte del Rey,1074,73.18,xA,39,5.08
23035,Fuerte del Rey,1074,73.18,PP,334,43.49
23035,Fuerte del Rey,1074,73.18,PSOE,249,32.42
23035,Fuerte del Rey,1074,73.18,VOX,66,8.59
23035,Fuerte del Rey,1074,73.18,Otros,24,3.12
23037,Génave,508,65.35,AA,8,2.45
23037,Génave,508,65.35,Cs,4,1.22
23037,Génave,508,65.35,xA,16,4.89
23037,Génave,508,65.35,PP,109,33.33
23037,Génave,508,65.35,PSOE,126,38.53
23037,Génave,508,65.35,VOX,48,14.68
23037,Génave,508,65.35,Otros,13,3.99
23038,La Guardia de Jaén,3985,69.59,AA,59,2.14
23038,La Guardia de Jaén,3985,69.59,Cs,42,1.53
23038,La Guardia de Jaén,3985,69.59,xA,113,4.1
23038,La Guardia de Jaén,3985,69.59,PP,1138,41.32
23038,La Guardia de Jaén,3985,69.59,PSOE,561,20.37
23038,La Guardia de Jaén,3985,69.59,VOX,447,16.23
23038,La Guardia de Jaén,3985,69.59,Otros,388,14.09
23039,Guarromán,2169,58.37,AA,25,2.02
23039,Guarromán,2169,58.37,Cs,12,0.97
23039,Guarromán,2169,58.37,xA,51,4.13
23039,Guarromán,2169,58.37,PP,606,49.07
23039,Guarromán,2169,58.37,PSOE,377,30.53
23039,Guarromán,2169,58.37,VOX,118,9.55
23039,Guarromán,2169,58.37,Otros,44,3.5599999999999996
23040,Lahiguera,1396,74.64,AA,9,0.87
23040,Lahiguera,1396,74.64,Cs,18,1.74
23040,Lahiguera,1396,74.64,xA,255,24.64
23040,Lahiguera,1396,74.64,PP,300,28.99
23040,Lahiguera,1396,74.64,PSOE,332,32.08
23040,Lahiguera,1396,74.64,VOX,59,5.7
23040,Lahiguera,1396,74.64,Otros,55,5.32
23041,Higuera de Calatrava,485,69.9,AA,4,1.19
23041,Higuera de Calatrava,485,69.9,Cs,26,7.72
23041,Higuera de Calatrava,485,69.9,xA,9,2.67
23041,Higuera de Calatrava,485,69.9,PP,138,40.95
23041,Higuera de Calatrava,485,69.9,PSOE,99,29.38
23041,Higuera de Calatrava,485,69.9,VOX,40,11.87
23041,Higuera de Calatrava,485,69.9,Otros,19,5.65
23042,Hinojares,268,70.9,AA,4,2.12
23042,Hinojares,268,70.9,Cs,2,1.06
23042,Hinojares,268,70.9,xA,8,4.23
23042,Hinojares,268,70.9,PP,99,52.38
23042,Hinojares,268,70.9,PSOE,52,27.51
23042,Hinojares,268,70.9,VOX,21,11.11
23042,Hinojares,268,70.9,Otros,3,1.59
23043,Hornos,511,66.54,AA,5,1.47
23043,Hornos,511,66.54,Cs,1,0.29
23043,Hornos,511,66.54,xA,10,2.95
23043,Hornos,511,66.54,PP,189,55.75
23043,Hornos,511,66.54,PSOE,86,25.37
23043,Hornos,511,66.54,VOX,38,11.21
23043,Hornos,511,66.54,Otros,6,1.76
23044,Huelma,4607,67.81,AA,49,1.6
23044,Huelma,4607,67.81,Cs,55,1.79
23044,Huelma,4607,67.81,xA,334,10.89
23044,Huelma,4607,67.81,PP,1322,43.12
23044,Huelma,4607,67.81,PSOE,801,26.13
23044,Huelma,4607,67.81,VOX,237,7.73
23044,Huelma,4607,67.81,Otros,240,7.83
23045,Huesa,1997,52.23,AA,9,0.87
23045,Huesa,1997,52.23,Cs,1,0.1
23045,Huesa,1997,52.23,xA,159,15.33
23045,Huesa,1997,52.23,PP,361,34.81
23045,Huesa,1997,52.23,PSOE,369,35.58
23045,Huesa,1997,52.23,VOX,118,11.38
23045,Huesa,1997,52.23,Otros,16,1.56
23046,Ibros,2305,76.4,AA,15,0.87
23046,Ibros,2305,76.4,Cs,14,0.81
23046,Ibros,2305,76.4,xA,110,6.36
23046,Ibros,2305,76.4,PP,519,30.02
23046,Ibros,2305,76.4,PSOE,791,45.75
23046,Ibros,2305,76.4,VOX,223,12.9
23046,Ibros,2305,76.4,Otros,49,2.8400000000000003
23047,La Iruela,1594,70.26,AA,27,2.46
23047,La Iruela,1594,70.26,Cs,11,1
23047,La Iruela,1594,70.26,xA,42,3.83
23047,La Iruela,1594,70.26,PP,410,37.41
23047,La Iruela,1594,70.26,PSOE,437,39.87
23047,La Iruela,1594,70.26,VOX,122,11.13
23047,La Iruela,1594,70.26,Otros,42,3.82
23048,Iznatoraf,784,70.41,AA,4,0.73
23048,Iznatoraf,784,70.41,Cs,65,11.82
23048,Iznatoraf,784,70.41,xA,14,2.55
23048,Iznatoraf,784,70.41,PP,253,46
23048,Iznatoraf,784,70.41,PSOE,103,18.73
23048,Iznatoraf,784,70.41,VOX,93,16.91
23048,Iznatoraf,784,70.41,Otros,17,3.09
23049,Jabalquinto,1689,56.13,AA,14,2.14
23049,Jabalquinto,1689,56.13,Cs,14,2.14
23049,Jabalquinto,1689,56.13,xA,54,8.27
23049,Jabalquinto,1689,56.13,PP,218,33.38
23049,Jabalquinto,1689,56.13,PSOE,271,41.5
23049,Jabalquinto,1689,56.13,VOX,63,9.65
23049,Jabalquinto,1689,56.13,Otros,15,2.29
23050,Jaén,89958,64.15,AA,1120,1.98
23050,Jaén,89958,64.15,Cs,1005,1.78
23050,Jaén,89958,64.15,xA,2434,4.31
23050,Jaén,89958,64.15,PP,23504,41.65
23050,Jaén,89958,64.15,PSOE,9842,17.44
23050,Jaén,89958,64.15,VOX,7824,13.86
23050,Jaén,89958,64.15,Otros,10403,18.44
23051,Jamilena,2741,70.67,AA,15,0.79
23051,Jamilena,2741,70.67,Cs,22,1.16
23051,Jamilena,2741,70.67,xA,54,2.85
23051,Jamilena,2741,70.67,PP,911,48.15
23051,Jamilena,2741,70.67,PSOE,593,31.34
23051,Jamilena,2741,70.67,VOX,157,8.3
23051,Jamilena,2741,70.67,Otros,125,6.62
23052,Jimena,1060,77.83,AA,4,0.5
23052,Jimena,1060,77.83,Cs,2,0.25
23052,Jimena,1060,77.83,xA,27,3.38
23052,Jimena,1060,77.83,PP,344,43.05
23052,Jimena,1060,77.83,PSOE,354,44.31
23052,Jimena,1060,77.83,VOX,38,4.76
23052,Jimena,1060,77.83,Otros,27,3.4
23053,Jódar,9402,50.67,AA,110,2.34
23053,Jódar,9402,50.67,Cs,56,1.19
23053,Jódar,9402,50.67,xA,1024,21.76
23053,Jódar,9402,50.67,PP,1398,29.71
23053,Jódar,9402,50.67,PSOE,1556,33.06
23053,Jódar,9402,50.67,VOX,315,6.69
23053,Jódar,9402,50.67,Otros,205,4.34
23054,Larva,374,70.05,AA,1,0.38
23054,Larva,374,70.05,Cs,5,1.92
23054,Larva,374,70.05,xA,5,1.92
23054,Larva,374,70.05,PP,93,35.63
23054,Larva,374,70.05,PSOE,137,52.49
23054,Larva,374,70.05,VOX,19,7.28
23054,Larva,374,70.05,Otros,0,0
23055,Linares,45278,58.41,AA,702,2.68
23055,Linares,45278,58.41,Cs,611,2.33
23055,Linares,45278,58.41,xA,2166,8.26
23055,Linares,45278,58.41,PP,12177,46.46
23055,Linares,45278,58.41,PSOE,5708,21.78
23055,Linares,45278,58.41,VOX,3370,12.86
23055,Linares,45278,58.41,Otros,1244,4.75
23056,Lopera,3034,64.8,AA,28,1.46
23056,Lopera,3034,64.8,Cs,51,2.66
23056,Lopera,3034,64.8,xA,204,10.64
23056,Lopera,3034,64.8,PP,694,36.2
23056,Lopera,3034,64.8,PSOE,540,28.17
23056,Lopera,3034,64.8,VOX,323,16.85
23056,Lopera,3034,64.8,Otros,54,2.8200000000000003
23057,Lupión,701,70.76,AA,6,1.23
23057,Lupión,701,70.76,Cs,9,1.84
23057,Lupión,701,70.76,xA,105,21.47
23057,Lupión,701,70.76,PP,118,24.13
23057,Lupión,701,70.76,PSOE,186,38.04
23057,Lupión,701,70.76,VOX,42,8.59
23057,Lupión,701,70.76,Otros,22,4.49
23058,Mancha Real,8898,64.79,AA,59,1.04
23058,Mancha Real,8898,64.79,Cs,63,1.11
23058,Mancha Real,8898,64.79,xA,274,4.82
23058,Mancha Real,8898,64.79,PP,2523,44.4
23058,Mancha Real,8898,64.79,PSOE,1598,28.12
23058,Mancha Real,8898,64.79,VOX,671,11.81
23058,Mancha Real,8898,64.79,Otros,455,8.02
23059,Marmolejo,5632,69.57,AA,58,1.52
23059,Marmolejo,5632,69.57,Cs,78,2.04
23059,Marmolejo,5632,69.57,xA,120,3.14
23059,Marmolejo,5632,69.57,PP,1615,42.3
23059,Marmolejo,5632,69.57,PSOE,1423,37.27
23059,Marmolejo,5632,69.57,VOX,355,9.3
23059,Marmolejo,5632,69.57,Otros,144,3.76
23060,Martos,19300,61.95,AA,189,1.6
23060,Martos,19300,61.95,Cs,249,2.11
23060,Martos,19300,61.95,xA,470,3.98
23060,Martos,19300,61.95,PP,5007,42.37
23060,Martos,19300,61.95,PSOE,3313,28.03
23060,Martos,19300,61.95,VOX,1745,14.77
23060,Martos,19300,61.95,Otros,748,6.34
23061,Mengíbar,7799,60.38,AA,59,1.28
23061,Mengíbar,7799,60.38,Cs,41,0.89
23061,Mengíbar,7799,60.38,xA,117,2.53
23061,Mengíbar,7799,60.38,PP,2272,49.17
23061,Mengíbar,7799,60.38,PSOE,1337,28.93
23061,Mengíbar,7799,60.38,VOX,535,11.58
23061,Mengíbar,7799,60.38,Otros,229,4.9399999999999995
23062,Montizón,1352,71.23,AA,10,1.06
23062,Montizón,1352,71.23,Cs,6,0.64
23062,Montizón,1352,71.23,xA,12,1.27
23062,Montizón,1352,71.23,PP,399,42.27
23062,Montizón,1352,71.23,PSOE,399,42.27
23062,Montizón,1352,71.23,VOX,105,11.12
23062,Montizón,1352,71.23,Otros,7,0.75
23063,Navas de San Juan,3739,59.86,AA,44,2.01
23063,Navas de San Juan,3739,59.86,Cs,19,0.87
23063,Navas de San Juan,3739,59.86,xA,114,5.2
23063,Navas de San Juan,3739,59.86,PP,884,40.31
23063,Navas de San Juan,3739,59.86,PSOE,730,33.29
23063,Navas de San Juan,3739,59.86,VOX,321,14.64
23063,Navas de San Juan,3739,59.86,Otros,60,2.73
23064,Noalejo,1592,75.06,AA,8,0.68
23064,Noalejo,1592,75.06,Cs,21,1.78
23064,Noalejo,1592,75.06,xA,30,2.54
23064,Noalejo,1592,75.06,PP,489,41.41
23064,Noalejo,1592,75.06,PSOE,456,38.61
23064,Noalejo,1592,75.06,VOX,156,13.21
23064,Noalejo,1592,75.06,Otros,14,1.1800000000000002
